databank	nb_OTU	dataset	set_number	amplicon	abundance_law	method	Species	Genus	Family	Order	Class	Phylum	OTU lost	OTU false
silva	500sp	dataset_3	set5	V3V4	powerlaw	mothur	10.4549104702	6.43940291108	1.79400914142	1.57073826182	1.39888187608	0.883444701858	-62	2183
silva	500sp	dataset_3	set6	V3V4	powerlaw	mothur	9.96812358043	3.47556677596	1.87927039866	1.61310904791	1.49358462008	0.580088616129	-63	4043
silva	500sp	dataset_3	set7	V3V4	powerlaw	mothur	6.36738533942	3.1332845906	1.8098819222	1.61987609793	1.48974236743	1.22405797389	-64	4370
silva	500sp	dataset_3	set8	V3V4	powerlaw	mothur	7.20669983472	4.60176578662	1.97012889654	1.68392932715	1.47624616095	1.28335584576	-63	3012
silva	500sp	dataset_3	set9	V3V4	powerlaw	mothur	8.67895312325	3.7627095707	1.80856761904	1.39083902337	1.21880692984	0.944795376784	-64	3257
silva	500sp	dataset_3	set10	V3V4	powerlaw	mothur	7.76543181201	2.10073267773	1.39369695723	1.14946538447	1.03851164511	0.691403069702	-62	4040
silva	500sp	dataset_4	set1	V3V4	powerlaw	mothur	7.0182255466	3.23563150516	2.16816217374	1.99485704121	1.80417438495	1.56322312461	-64	3044
silva	500sp	dataset_4	set2	V3V4	powerlaw	mothur	6.19117670775	2.97138018221	2.16011046292	1.99349705783	1.83961861834	1.44693089222	-67	3274
silva	500sp	dataset_4	set3	V3V4	powerlaw	mothur	7.75266891972	4.58881867879	1.40800843139	1.00719688263	0.741992323404	0.675303169715	-64	2452
silva	500sp	dataset_4	set4	V3V4	powerlaw	mothur	6.61560290385	2.2954474419	1.47295636267	1.24232130649	1.10670937901	0.804972361468	-64	2123
silva	500sp	dataset_4	set5	V3V4	powerlaw	mothur	6.89542059397	4.57730360848	1.7403518521	1.53738418496	1.37751497533	0.947251030599	-66	2474
silva	500sp	dataset_4	set6	V3V4	powerlaw	mothur	8.28470951456	1.98270127939	1.3043722868	1.12218894239	0.950942468987	0.783500483129	-67	3736
silva	500sp	dataset_4	set7	V3V4	powerlaw	mothur	7.57859447334	2.7040645299	2.03192391795	1.76886414864	1.65116449466	1.3267331754	-64	3460
silva	500sp	dataset_4	set8	V3V4	powerlaw	mothur	6.54956667948	3.3448405617	2.47257854504	2.18225703287	1.91583364618	1.88101234115	-64	2592
silva	500sp	dataset_4	set9	V3V4	powerlaw	mothur	7.54772464801	2.17871840074	1.25420902453	1.0512157885	0.852563720551	0.492968171085	-65	3231
silva	500sp	dataset_4	set10	V3V4	powerlaw	mothur	7.40681806978	3.38168185482	1.3591911428	1.07046245077	0.897304673868	0.535519793283	-65	1956
silva	500sp	dataset_5	set1	V3V4	powerlaw	mothur	9.13339393508	3.09379522606	1.66787693538	1.42769405164	1.11437804155	0.902425072991	-65	2594
silva	500sp	dataset_5	set2	V3V4	powerlaw	mothur	6.82851140043	3.05855802162	2.05547973139	1.64181823302	1.43961417756	0.806064744541	-63	2641
silva	500sp	dataset_5	set3	V3V4	powerlaw	mothur	6.20179405077	3.55875591377	2.01982211998	1.65914294663	1.38989954339	1.04223472874	-63	2831
silva	500sp	dataset_5	set4	V3V4	powerlaw	mothur	7.10660580429	2.64500082853	1.78536174407	1.44478003894	1.1837359098	0.584787509221	-62	3705
silva	500sp	dataset_5	set5	V3V4	powerlaw	mothur	9.57738218322	4.22241906959	2.0576875211	1.3708943496	1.24347203613	0.753678718058	-64	2892
silva	500sp	dataset_5	set6	V3V4	powerlaw	mothur	7.31032480034	4.72167834958	2.56773715769	1.71422866999	1.37949363181	1.19805469494	-64	3003
silva	500sp	dataset_5	set7	V3V4	powerlaw	mothur	12.4976737098	7.22873867338	1.77471989474	1.49381051846	1.32521114498	0.812171651278	-67	4395
silva	500sp	dataset_5	set8	V3V4	powerlaw	mothur	7.97447457147	4.62574692119	3.05964822733	1.29357347808	0.876889527939	0.799962989611	-63	3327
silva	500sp	dataset_5	set9	V3V4	powerlaw	mothur	6.5625373633	3.10306542357	2.02335484649	1.74684237934	1.31497503528	1.2071224655	-63	4069
silva	500sp	dataset_5	set10	V3V4	powerlaw	mothur	9.66548119106	3.0513520355	2.06630600757	1.42682976917	1.21075336101	1.08625074569	-66	2065
silva	1000sp	dataset_1	set1	V3V4	powerlaw	mothur	8.25035148713	3.68183260033	1.86239496759	1.64945399645	1.45756503969	0.546822116345	-169	2954
silva	1000sp	dataset_1	set2	V3V4	powerlaw	mothur	6.64255929219	3.49285953721	2.03580731713	1.7300494728	1.49465966332	1.04182290841	-163	3001
silva	1000sp	dataset_1	set3	V3V4	powerlaw	mothur	12.0895444132	8.03418432878	2.2013303445	1.98708694111	1.78756584665	1.18785093475	-169	3946
silva	1000sp	dataset_1	set4	V3V4	powerlaw	mothur	9.00644583641	3.03490681451	1.46598219451	1.24163472758	0.677404029325	0.405753869812	-165	4856
silva	1000sp	dataset_1	set5	V3V4	powerlaw	mothur	10.1933582599	3.98684562109	1.77527955968	1.48967125828	1.19574535119	0.6023656902	-170	3551
silva	1000sp	dataset_1	set6	V3V4	powerlaw	mothur	10.5828784965	3.29294660239	2.02165865659	1.76382450086	1.5678531312	0.958043821699	-166	2957
silva	1000sp	dataset_1	set7	V3V4	powerlaw	mothur	6.89235493476	4.04928738967	2.30326791968	2.01554892823	1.77139893135	1.58557133849	-162	2657
silva	1000sp	dataset_1	set8	V3V4	powerlaw	mothur	7.06253414994	3.93535062521	2.66177212596	1.64896826996	1.32700164524	0.618979822204	-161	3731
silva	1000sp	dataset_1	set9	V3V4	powerlaw	mothur	10.6994893119	3.10539028194	1.42607069919	1.12302345403	0.965351918307	0.663958818084	-168	3947
silva	1000sp	dataset_1	set10	V3V4	powerlaw	mothur	8.52471258314	4.95749738541	2.01150333754	1.78729137248	1.62750094422	1.48005809972	-158	3819
silva	1000sp	dataset_2	set1	V3V4	powerlaw	mothur	34.3808775895	30.6030760369	29.445214468	29.3377830501	29.3298129424	29.3211603595	-177	2826
silva	1000sp	dataset_2	set2	V3V4	powerlaw	mothur	9.28203352494	3.64076209865	1.58100108948	1.2330963164	1.11290428316	0.45070404722	-176	3220
silva	1000sp	dataset_2	set3	V3V4	powerlaw	mothur	10.1390728529	3.63229060986	2.25501662849	1.96523471172	1.80762177896	1.37447928936	-171	2228
silva	1000sp	dataset_2	set4	V3V4	powerlaw	mothur	10.9502193429	6.78257526768	2.29872666294	2.13756046503	1.97799916848	1.13857368466	-176	3599
silva	1000sp	dataset_2	set5	V3V4	powerlaw	mothur	8.32172422358	3.3953929853	1.49658598808	1.18870363285	0.947516116063	0.727591509256	-172	3329
silva	1000sp	dataset_2	set6	V3V4	powerlaw	mothur	9.18185806947	3.51015364835	1.73728703929	1.50199534317	1.32435577406	1.1481772553	-176	2840
silva	1000sp	dataset_2	set7	V3V4	powerlaw	mothur	7.39093345897	3.51987758723	1.73680747617	1.53402974353	1.33068987483	0.92699939994	-173	3122
silva	1000sp	dataset_2	set8	V3V4	powerlaw	mothur	6.82967677833	3.95730643434	1.75460190445	1.51012305167	1.24956055814	0.927814590777	-175	2699
silva	1000sp	dataset_2	set9	V3V4	powerlaw	mothur	12.3368678736	7.26010541902	5.13265118007	4.76281520743	4.11947007162	3.17918513673	-171	2968
silva	1000sp	dataset_2	set10	V3V4	powerlaw	mothur	7.05505514386	3.65838611648	1.54524202985	1.31321651246	1.18453240186	0.775139054446	-173	4185
silva	1000sp	dataset_3	set1	V3V4	powerlaw	mothur	8.71633899304	4.04976771878	2.7406061834	1.70934850975	1.46941710254	1.23925798987	-156	2927
silva	1000sp	dataset_3	set2	V3V4	powerlaw	mothur	9.094979159	5.43935146251	2.42250079973	2.16806525521	1.99329999696	1.49351717607	-154	4127
silva	1000sp	dataset_3	set3	V3V4	powerlaw	mothur	8.05585771957	3.51585396807	2.47202438194	1.77316607282	0.783151168453	0.546293220029	-155	2484
silva	1000sp	dataset_3	set4	V3V4	powerlaw	mothur	12.0303590203	5.28530864191	2.67820616827	2.25996500016	2.02664361337	1.67500107808	-154	2991
silva	1000sp	dataset_3	set5	V3V4	powerlaw	mothur	7.74247905409	2.87506374706	1.72805798069	1.37689952899	1.13114746221	0.598913546052	-151	3333
silva	1000sp	dataset_3	set6	V3V4	powerlaw	mothur	6.82667896229	3.98642727476	1.70204247667	1.4605459941	1.11037990108	0.643161381026	-157	2606
silva	1000sp	dataset_3	set7	V3V4	powerlaw	mothur	8.68164259104	3.50742709364	2.22438992625	1.7706658258	1.54252914418	1.07916977296	-156	3505
silva	1000sp	dataset_3	set8	V3V4	powerlaw	mothur	8.32062857444	4.09750523833	2.28920149667	1.6284493455	1.45280859763	1.16188889055	-153	3527
silva	1000sp	dataset_3	set9	V3V4	powerlaw	mothur	9.72939877169	6.58548304113	1.92085308709	1.59324888059	1.42702115975	0.942987804495	-152	3677
silva	1000sp	dataset_3	set10	V3V4	powerlaw	mothur	9.0827858528	4.80125091314	2.28929614939	1.77944586884	1.64025787474	1.35337267184	-155	3149
silva	1000sp	dataset_4	set1	V3V4	powerlaw	mothur	6.19657218981	2.64356517959	1.53037836542	1.30082064957	1.04973092031	0.732984227169	-160	3059
silva	1000sp	dataset_4	set2	V3V4	powerlaw	mothur	9.89508184164	3.96824065542	1.46229799543	1.25862897754	1.16567221948	0.734355541212	-167	2891
silva	1000sp	dataset_4	set3	V3V4	powerlaw	mothur	5.93107565931	3.74663597765	2.25943345838	1.91323508568	1.64219954807	0.842267784166	-165	3417
silva	1000sp	dataset_4	set4	V3V4	powerlaw	mothur	8.18004541438	4.01167441886	2.11560520159	1.8104242595	1.62540638069	0.666877308273	-166	2557
silva	1000sp	dataset_4	set5	V3V4	powerlaw	mothur	5.67971621452	3.52618862304	2.33428172126	2.01155177807	1.83590280651	1.55552172916	-164	3032
silva	1000sp	dataset_4	set6	V3V4	powerlaw	mothur	6.14848643554	2.97766508188	1.6390118968	1.27826568862	1.03556512316	0.523958676844	-168	3511
silva	1000sp	dataset_4	set7	V3V4	powerlaw	mothur	6.31870472622	3.61609750297	2.05478488437	1.69432865899	1.41503184715	1.32839895988	-166	2859
silva	1000sp	dataset_4	set8	V3V4	powerlaw	mothur	8.17962740117	4.50300052574	2.35704123475	1.9333165957	1.70302668343	1.56515520812	-164	3234
silva	1000sp	dataset_4	set9	V3V4	powerlaw	mothur	9.32088066537	4.783823223	2.9479969067	2.27178675641	2.13517952345	1.71151705234	-163	3525
silva	1000sp	dataset_4	set10	V3V4	powerlaw	mothur	7.83215376254	3.35619862598	1.78078312153	1.5374787422	1.21736337505	0.657015124706	-164	2388
silva	1000sp	dataset_5	set1	V3V4	powerlaw	mothur	7.46582339121	3.44798094202	2.02689177136	1.76173762581	1.59957516221	1.15225605603	-173	4358
silva	1000sp	dataset_5	set2	V3V4	powerlaw	mothur	7.56067472152	3.24505412671	1.83656586918	1.37793414574	1.16850341919	0.869703051886	-171	2767
silva	1000sp	dataset_5	set3	V3V4	powerlaw	mothur	11.8238799614	5.8974017503	3.21227056786	1.44156060917	1.2976111458	0.842861411869	-171	2443
silva	1000sp	dataset_5	set4	V3V4	powerlaw	mothur	8.87928814311	2.7636015034	1.88555816287	1.63925539689	1.49164003476	0.596144402281	-169	2639
silva	1000sp	dataset_5	set5	V3V4	powerlaw	mothur	7.17066507201	4.04818443837	2.30565964937	1.98497967972	1.74274775228	1.38577725496	-170	4538
silva	1000sp	dataset_5	set6	V3V4	powerlaw	mothur	7.93983448865	2.82151075198	1.49517524392	1.26913314349	0.906911883754	0.652782072486	-171	4173
silva	1000sp	dataset_5	set7	V3V4	powerlaw	mothur	14.6492916913	3.1630838486	1.7548989975	1.51282802956	1.33798331782	1.04337403561	-168	2615
silva	1000sp	dataset_5	set8	V3V4	powerlaw	mothur	8.55618639645	3.57704252341	1.80697654696	1.62050543382	1.40746643092	1.22608794131	-173	3209
silva	1000sp	dataset_5	set9	V3V4	powerlaw	mothur	8.86740849969	5.12172855931	1.8561759592	1.67698985205	1.51441726282	0.745294890778	-175	3176
silva	1000sp	dataset_5	set10	V3V4	powerlaw	mothur	19.8413117364	3.89284463914	2.38898175674	2.00928121549	1.64803586613	1.47961496103	-166	2573
silva	20sp	dataset_1	set1	V3V4	powerlaw	frogs	1.30041674736	1.30041674736	1.23013487422	1.18952854617	1.13898454306	0.217582233628	0	14
silva	20sp	dataset_1	set2	V3V4	powerlaw	frogs	1.54594955372	1.54594955372	1.52627466677	1.52627466677	1.52627466677	1.45369546529	0	19
silva	20sp	dataset_1	set3	V3V4	powerlaw	frogs	1.08390540998	1.0818163535	1.0818163535	1.0818163535	1.0818163535	0.242310223918	0	17
silva	20sp	dataset_1	set4	V3V4	powerlaw	frogs	0.771121952667	0.770076266645	0.707056821391	0.640302931638	0.61814743096	0.36128890461	0	18
silva	20sp	dataset_1	set5	V3V4	powerlaw	frogs	1.45502466492	1.44802316076	1.44539866869	1.44539866869	1.42876679502	1.0594905801	0	8
silva	20sp	dataset_1	set6	V3V4	powerlaw	frogs	0.966412610399	0.921134974011	0.919416731475	0.9092213345	0.9092213345	0.296141442473	0	18
silva	20sp	dataset_1	set7	V3V4	powerlaw	frogs	1.41810281195	1.25353109925	1.25353109925	1.25353109925	1.21717109403	0.703158342441	0	19
silva	20sp	dataset_1	set8	V3V4	powerlaw	frogs	1.51984840574	1.51984840574	1.51984840574	1.51984840574	1.49230725945	1.43499907111	0	23
silva	20sp	dataset_1	set9	V3V4	powerlaw	frogs	0.716815394837	0.701409207206	0.684596976638	0.572042280963	0.572042280963	0.316505295592	0	14
silva	20sp	dataset_1	set10	V3V4	powerlaw	frogs	1.47938573195	1.47729342045	1.47624248589	1.4366460351	1.4366460351	0.905672753496	0	13
silva	20sp	dataset_2	set1	V3V4	powerlaw	frogs	4.52243168198	1.01046471073	0.967134052463	0.929375684582	0.919047630154	0.60543603417	-2	9
silva	20sp	dataset_2	set2	V3V4	powerlaw	frogs	5.16022130567	1.46125811561	1.36322214947	1.35297084358	1.35297084358	0.289162110517	-2	12
silva	20sp	dataset_2	set3	V3V4	powerlaw	frogs	5.48774147008	0.905866742165	0.838826465147	0.838826465147	0.794730014155	0.583915871199	-2	9
silva	20sp	dataset_2	set4	V3V4	powerlaw	frogs	3.43494672007	1.05770983155	1.04739829234	1.04739829234	1.04739829234	0.682405242391	-2	7
silva	20sp	dataset_2	set5	V3V4	powerlaw	frogs	6.44660449452	1.5143250044	1.50909553529	1.50909553529	1.46817313699	1.38495869817	-2	13
silva	20sp	dataset_2	set6	V3V4	powerlaw	frogs	2.075262478	0.643861161619	0.630433356509	0.630433356509	0.613917209104	0.612499112727	-2	15
silva	20sp	dataset_2	set7	V3V4	powerlaw	frogs	2.73007492868	0.741947419446	0.725052459832	0.706244740436	0.62711720961	0.502069702518	-2	8
silva	20sp	dataset_2	set8	V3V4	powerlaw	frogs	4.96056416841	1.13085964841	1.12460456616	1.12460456616	1.12460456616	0.766525041793	-2	7
silva	20sp	dataset_2	set9	V3V4	powerlaw	frogs	10.6873047945	1.4969084608	1.38612663985	1.38612663985	1.35169290605	0.378334593315	-2	11
silva	20sp	dataset_2	set10	V3V4	powerlaw	frogs	3.80642071708	1.34347264968	1.31812747698	1.31812747698	1.27853185813	1.02774202086	-2	10
silva	20sp	dataset_3	set1	V3V4	powerlaw	frogs	1.27069269736	0.421802858693	0.408783962804	0.324620170858	0.324620170858	0.233412786312	-1	11
silva	20sp	dataset_3	set2	V3V4	powerlaw	frogs	48.67864802	1.23476672758	1.23476672758	1.17222292702	1.17222292702	1.09592684305	-1	17
silva	20sp	dataset_3	set3	V3V4	powerlaw	frogs	2.05631294422	0.612155558343	0.56902569047	0.557762674786	0.557762674786	0.467414973966	-1	13
silva	20sp	dataset_3	set4	V3V4	powerlaw	frogs	2.05863891568	1.44762547099	1.43955505877	1.40301868447	1.40301868447	1.14668420794	-1	14
silva	20sp	dataset_3	set5	V3V4	powerlaw	frogs	9.96680333026	1.1765425404	1.17619399694	1.11373826993	1.10642046231	0.540903079434	-1	11
silva	20sp	dataset_3	set6	V3V4	powerlaw	frogs	2.4294599872	0.741617114082	0.692836185086	0.692836185086	0.675018366331	0.5249659389	-1	15
silva	20sp	dataset_3	set7	V3V4	powerlaw	frogs	1.97335338779	0.751966727533	0.751966727533	0.655026395764	0.655026395765	0.625411457348	-1	12
silva	20sp	dataset_3	set8	V3V4	powerlaw	frogs	2.15513911532	0.738829839058	0.738829839058	0.69768265793	0.69768265793	0.551256319704	-1	17
silva	20sp	dataset_3	set9	V3V4	powerlaw	frogs	2.22235047649	1.38039284143	1.38039284143	1.28593255633	1.28593255633	1.28593255633	-1	14
silva	20sp	dataset_3	set10	V3V4	powerlaw	frogs	6.89290083616	1.13768032704	1.13768032704	1.13768032704	1.13768032704	1.00050049486	-1	16
silva	20sp	dataset_4	set1	V3V4	powerlaw	frogs	2.18497751365	0.71348344956	0.699863244314	0.679384032631	0.679384032631	0.588683150357	-1	10
silva	20sp	dataset_4	set2	V3V4	powerlaw	frogs	49.4899411682	1.11458534529	1.1059431989	1.1059431989	1.1059431989	0.840217095271	-1	9
silva	20sp	dataset_4	set3	V3V4	powerlaw	frogs	53.4648033089	0.94099228317	0.926622091899	0.877643662434	0.877643662434	0.81948852121	-1	13
silva	20sp	dataset_4	set4	V3V4	powerlaw	frogs	17.3585883992	1.09072428448	1.09072428448	1.09072428448	1.09072428448	1.04622772575	-1	9
silva	20sp	dataset_4	set5	V3V4	powerlaw	frogs	2.52305278792	0.702534441866	0.58384254818	0.58384254818	0.56933931308	0.445379958345	-1	9
silva	20sp	dataset_4	set6	V3V4	powerlaw	frogs	1.97324904951	0.658873904523	0.638066142589	0.426970588337	0.426970588337	0.390827780966	-1	13
silva	20sp	dataset_4	set7	V3V4	powerlaw	frogs	14.9460770531	1.01908461278	1.01908461278	1.01323663343	1.01323663343	0.976443714233	-1	8
silva	20sp	dataset_4	set8	V3V4	powerlaw	frogs	9.94979938744	1.13622782823	1.11618339512	1.11618339512	1.11618339512	1.11618339512	-1	11
silva	20sp	dataset_4	set9	V3V4	powerlaw	frogs	2.74111594098	0.885066824831	0.823841748313	0.784428378309	0.784428378309	0.346758205448	-1	12
silva	20sp	dataset_4	set10	V3V4	powerlaw	frogs	3.38333123469	1.16330570165	1.12875233462	1.09719555247	1.09719555247	0.567553242789	-1	10
silva	20sp	dataset_5	set1	V3V4	powerlaw	frogs	1.09948678953	1.07032778546	1.07032778546	1.07032778546	1.06080252565	1.04927500268	0	8
silva	20sp	dataset_5	set2	V3V4	powerlaw	frogs	1.45301707977	1.40870841658	1.39097650999	1.39081103875	1.39081103875	1.38164756806	0	9
silva	20sp	dataset_5	set3	V3V4	powerlaw	frogs	0.918367843589	0.867688518017	0.867688518017	0.819342215317	0.745962172277	0.682061516443	0	7
silva	20sp	dataset_5	set4	V3V4	powerlaw	frogs	0.87301063065	0.842479352366	0.842479352366	0.842479352366	0.842479352366	0.746445932435	0	10
silva	20sp	dataset_5	set5	V3V4	powerlaw	frogs	1.12937670823	1.08030065637	1.08030065637	1.06335719149	1.06335719149	1.06335719149	0	9
silva	20sp	dataset_5	set6	V3V4	powerlaw	frogs	1.0671630075	0.961862813389	0.848110253858	0.848110253858	0.819818055693	0.766746821582	0	8
silva	20sp	dataset_5	set7	V3V4	powerlaw	frogs	1.66459291823	1.6403515051	1.6403515051	1.62548165686	1.62070065972	1.53125736671	0	5
silva	20sp	dataset_5	set8	V3V4	powerlaw	frogs	1.32321959243	1.16742313228	1.16742313228	1.13932478452	1.07739739967	0.850922023376	0	11
silva	20sp	dataset_5	set9	V3V4	powerlaw	frogs	1.16540053112	1.0619111623	1.0619111623	1.02371991859	1.00645236681	0.996412107929	0	11
silva	20sp	dataset_5	set10	V3V4	powerlaw	frogs	0.810335615743	0.719003773956	0.719003773956	0.719003773956	0.704987078651	0.578407241168	0	11
silva	100sp	dataset_1	set1	V3V4	powerlaw	frogs	2.63270879507	1.16583481043	1.09475176596	1.04580903822	0.880003431943	0.762044862453	-2	6
silva	100sp	dataset_1	set2	V3V4	powerlaw	frogs	1.45085941675	1.27670173333	1.16106975564	1.08853214727	0.997270479828	0.817670660845	-2	5
silva	100sp	dataset_1	set3	V3V4	powerlaw	frogs	1.62767718932	1.2115831413	1.19464032917	1.13639255657	1.01608121907	0.853349190375	-2	7
silva	100sp	dataset_1	set4	V3V4	powerlaw	frogs	1.38253799335	1.21645285382	1.1490892789	1.08368894895	0.948141729257	0.794765037873	-2	8
silva	100sp	dataset_1	set5	V3V4	powerlaw	frogs	1.49581824456	1.36224424441	1.22068702152	1.20245215175	1.13196850172	0.902582759256	-2	11
silva	100sp	dataset_1	set6	V3V4	powerlaw	frogs	3.6897683723	1.82048223639	1.77263092922	1.74789783361	1.67362108168	1.28334724022	-2	5
silva	100sp	dataset_1	set7	V3V4	powerlaw	frogs	1.8240591939	1.35360751859	1.32206903525	1.27123898644	1.13896665635	0.723137256749	-2	3
silva	100sp	dataset_1	set8	V3V4	powerlaw	frogs	1.72479038495	1.43254118653	1.39755404405	1.34590062248	1.19100631528	1.15204225994	-2	5
silva	100sp	dataset_1	set9	V3V4	powerlaw	frogs	2.2756355655	1.6828178568	1.66523502035	1.57505806009	1.50414343217	1.15208461641	-2	6
silva	100sp	dataset_1	set10	V3V4	powerlaw	frogs	1.70430908632	1.48600267009	1.45867245033	1.35094743215	1.28855980404	1.11104315571	-2	7
silva	100sp	dataset_2	set1	V3V4	powerlaw	frogs	1.9745037275	1.17348510537	1.12838049815	1.07687257651	0.901840863883	0.698271775041	-2	10
silva	100sp	dataset_2	set2	V3V4	powerlaw	frogs	9.51592378356	1.22456576782	1.13749187251	1.08958521523	0.964166459294	0.612446248561	-2	4
silva	100sp	dataset_2	set3	V3V4	powerlaw	frogs	1.54837907438	0.955748721279	0.870312879333	0.832188572827	0.814439269995	0.504101019599	-2	8
silva	100sp	dataset_2	set4	V3V4	powerlaw	frogs	1.82688661754	1.58880516816	1.53031343508	1.48527312553	1.45119176769	1.02749921036	-2	7
silva	100sp	dataset_2	set5	V3V4	powerlaw	frogs	1.9646541139	1.49409627012	1.38857979109	1.3491141548	1.31838665465	0.603724509805	-2	15
silva	100sp	dataset_2	set6	V3V4	powerlaw	frogs	5.08132326692	1.24615218803	1.1915901555	1.13142438096	1.10468499628	0.302214260396	-2	8
silva	100sp	dataset_2	set7	V3V4	powerlaw	frogs	2.18144371622	1.54381082926	1.4648439915	1.43357414352	1.39469121618	1.13771865273	-2	6
silva	100sp	dataset_2	set8	V3V4	powerlaw	frogs	2.2321021511	1.21173918144	1.11537487647	1.01507475687	0.939178117846	0.79972104579	-2	13
